,data
221,187.38131458574506
222,125.33323356432699
223,62.7905195293384
224,2.5420086811219816e-11
225,-62.79051952928588
226,-125.33323356427655
227,-187.38131458569512
228,-248.68988716482534
229,-309.01699437491646
230,-368.12455268464737
231,-425.779291565041
232,-481.7536741016827
233,-535.8267949789649
234,-587.7852522924411
235,-637.4239897486589
236,-684.547105928658
237,-728.9686274213825
238,-770.5132427757608
239,-809.0169943749211
240,-844.3279255019897
241,-876.3066800438398
242,-904.8270524659983
243,-929.7764858882324
244,-951.0565162951374
245,-968.5831611286177
246,-982.2872507286784
247,-992.1147013144707
248,-998.026728428268
249,-1000.0
250,-998.0267284282754
251,-992.1147013144855
252,-982.2872507287007
253,-968.583161128647
254,-951.0565162951741
255,-929.7764858882759
256,-904.8270524660481
257,-876.3066800438978
258,-844.3279255020533
259,-809.0169943749895
260,-770.5132427758374
261,-728.9686274214636
262,-684.5471059287444
263,-637.4239897487488
264,-587.7852522925383
265,-535.826794979065
266,-481.75367410178654
267,-425.77929156514654
268,-368.12455268475753
269,-309.0169943750292
270,-248.68988716493837
271,-187.38131458581321
272,-125.33323356439408
273,-62.79051952940411
274,-9.126775454894382e-11
275,62.79051952921838
276,125.33323356420948
277,187.38131458563043
278,248.68988716475812
279,309.0169943748521
280,368.1245526845845
281,425.7792915649814
282,481.75367410162346
283,535.8267949789079
284,587.7852522923878
285,637.4239897486082
286,684.5471059286086
287,728.9686274213361
288,770.5132427757187
289,809.0169943748801
290,844.3279255019536
291,876.3066800438081
292,904.8270524659704
293,929.7764858882075
294,951.0565162951166
295,968.5831611286012
296,982.2872507286654
297,992.1147013144622
298,998.0267284282637
299,1000.0
300,998.0267284282796
301,992.1147013144941
302,982.287250728713
303,968.5831611286635
304,951.0565162951949
305,929.7764858883008
306,904.8270524660769
307,876.3066800439303
308,844.3279255020896
309,809.0169943750293
310,770.5132427758783
311,728.9686274215098
312,684.5471059287936
313,637.4239897488009
314,587.7852522925901
315,535.8267949791222
316,481.7536741018458
317,425.7792915652077
318,368.1245526848204
319,309.0169943750934
320,248.68988716500388
321,187.38131458587617
322,125.33323356446118
323,62.790519529471595
324,1.5889177912606807e-10
325,-62.79051952915089
326,-125.33323356414236
327,-187.381314585564
328,-248.68988716469607
329,-309.0169943747879
330,-368.1245526845216
331,-425.7792915649202
332,-481.75367410156736
333,-535.8267949788508
334,-587.785252292333
335,-637.4239897485561
336,-684.5471059285594
337,-728.9686274212899
338,-770.5132427756756
339,-809.0169943748425
340,-844.3279255019173
341,-876.3066800437755
342,-904.8270524659415
343,-929.7764858881825
344,-951.0565162950957
345,-968.5831611285845
346,-982.2872507286534
347,-992.1147013144538
348,-998.0267284282595
349,-1000.0
350,-998.0267284282836
351,-992.1147013145026
352,-982.2872507287257
353,-968.5831611286802
354,-951.0565162952159
355,-929.7764858883257
356,-904.8270524661057
357,-876.3066800439613
358,-844.3279255021257
359,-809.016994375069
360,-770.5132427759214
361,-728.9686274215561
362,-684.5471059288429
363,-637.423989748853
364,-587.7852522926449
365,-535.8267949791792
366,-481.75367410190506
367,-425.77929156526886
368,-368.12455268488
369,-309.01699437515776
370,-248.68988716506936
371,-187.3813145859426
372,-125.33323356452827
373,-62.79051952953908
374,-2.2651580370319234e-10
375,62.79051952908694
376,125.33323356407527
377,187.3813145854976
378,248.68988716463056
379,309.01699437472354
380,368.12455268445876
381,425.779291564859
382,481.75367410150807
383,535.8267949787936
384,587.7852522922784
385,637.4239897485039
386,684.5471059285127
387,728.9686274212436
388,770.5132427756326
389,809.0169943748028
390,844.327925501881
391,876.306680043743
392,904.8270524659127
393,929.776485888159
394,951.0565162950749
395,968.5831611285676
396,982.2872507286407
397,992.1147013144458
398,998.0267284282552
399,1000.0
400,998.0267284282879
401,992.1147013145105
402,982.2872507287377
403,968.5831611286962
404,951.0565162952357
405,929.7764858883494
406,904.827052466133
407,876.3066800439922
408,844.32792550216
409,809.0169943751067
410,770.5132427759622
411,728.9686274216
412,684.5471059288897
413,637.4239897489024
414,587.7852522926968
415,535.8267949792332
416,481.75367410196117
417,425.7792915653269
418,368.12455268494284
419,309.01699437521876
420,248.6898871651314
421,187.38131458600552
422,125.33323356459184
423,62.79051952960303
424,2.905871146015161e-10
425,-62.79051952902301
426,-125.33323356401172
427,-187.38131458543464
428,-248.6898871645685
429,-309.0169943746626
430,-368.1245526843992
431,-425.77929156480104
432,-481.75367410145185
433,-535.8267949787395
434,-587.7852522922266
435,-637.4239897484546
436,-684.5471059284633
437,-728.9686274211997
438,-770.5132427755917
439,-809.0169943747652
440,-844.3279255018467
441,-876.3066800437122
442,-904.8270524658855
443,-929.7764858881354
444,-951.056516295055
445,-968.5831611285518
446,-982.2872507286288
447,-992.1147013144373
448,-998.0267284282512
449,-1000.0
450,-998.026728428292
451,-992.114701314519
452,-982.2872507287503
453,-968.583161128713
454,-951.0565162952555
455,-929.7764858883743
456,-904.8270524661618
457,-876.3066800440247
458,-844.3279255021964
459,-809.0169943751465
460,-770.5132427760053
461,-728.9686274216438
462,-684.547105928939
463,-637.4239897489546
464,-587.7852522927515
465,-535.8267949792903
466,-481.75367410202045
467,-425.77929156538806
468,-368.1245526850024
469,-309.016994375283
470,-248.68988716519692
471,-187.38131458607197
472,-125.33323356465539
473,-62.79051952967052
474,-3.582111391786403e-10
475,62.79051952895552
476,125.33323356394463
477,187.38131458536822
478,248.689887164503
479,309.01699437460167
480,368.1245526843363
481,425.7792915647398
482,481.7536741013926
483,535.8267949786824
484,587.7852522921718
485,637.4239897484024
486,684.5471059284166
487,728.9686274211534
488,770.5132427755486
489,809.0169943747254
490,844.3279255018125
491,876.3066800436795
492,904.8270524658567
493,929.7764858881104
494,951.056516295034
495,968.5831611285348
496,982.2872507286161
497,992.1147013144292
498,998.026728428247
499,1000.0
500,998.0267284282962
501,992.1147013145275
502,982.287250728763
503,968.5831611287299
504,951.0565162952763
505,929.7764858883991
506,904.8270524661906
507,876.3066800440572
508,844.3279255022306
509,809.0169943751841
510,770.5132427760484
511,728.9686274216925
512,684.5471059289856
513,637.4239897490066
514,587.785252292809
515,535.8267949793445
516,481.7536741020797
517,425.77929156544604
518,368.1245526850653
519,309.01699437534734
520,248.68988716525897
521,187.3813145861384
522,125.333233564726
523,62.79051952973447
524,4.258351637557646e-10
525,-62.79051952888448
526,-125.33323356388107
527,-187.3813145853018
528,-248.68988716444093
529,-309.0169943745373
530,-368.1245526842734
531,-425.77929156468184
532,-481.7536741013334
533,-535.8267949786253
534,-587.7852522921199
535,-637.4239897483503
536,-684.5471059283648
537,-728.9686274211095
538,-770.5132427755055
539,-809.0169943746836
540,-844.3279255017762
541,-876.306680043647
542,-904.8270524658294
543,-929.7764858880856
544,-951.0565162950132
545,-968.5831611285189
546,-982.2872507286035
547,-992.1147013144204
548,-998.0267284282429
549,-1000.0
